"album_uri","album_name","album_img","album_release_date","album_release_year","album_popularity","track_name","track_uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","key_mode","track_popularity","artist_name"
"45","3rXnMAuqzR6UQl6gBlJrDL","The Great Escape","https://i.scdn.co/image/7ac1fbc36c2392cccdb88442cd727642c73e95ed","1995-09-11",1995-09-11,40,"Best Days - 2012 Remastered Version","4ScB2fXeObS3m5N8uEDjog",0.537,0.397,"C",-9.918,"major",0.0245,0.62,3.09e-05,0.137,0.373,75.37,289107,4,"C major",31,"Blur"
"46","3rXnMAuqzR6UQl6gBlJrDL","The Great Escape","https://i.scdn.co/image/7ac1fbc36c2392cccdb88442cd727642c73e95ed","1995-09-11",1995-09-11,40,"Charmless Man - 2012 Remastered Version","08l0WDhkcMNh0fGxK6d8ig",0.535,0.876,"A",-6.523,"major",0.0418,0.00759,0,0.035,0.846,116.763,213987,4,"A major",38,"Blur"
"47","3rXnMAuqzR6UQl6gBlJrDL","The Great Escape","https://i.scdn.co/image/7ac1fbc36c2392cccdb88442cd727642c73e95ed","1995-09-11",1995-09-11,40,"Fade Away - 2012 Remastered Version","3hbb9IEUrSrtr0nXTJDkfU",0.472,0.633,"E",-8.533,"minor",0.0435,0.0748,0.000427,0.478,0.479,174.832,258507,4,"E minor",29,"Blur"
"48","3rXnMAuqzR6UQl6gBlJrDL","The Great Escape","https://i.scdn.co/image/7ac1fbc36c2392cccdb88442cd727642c73e95ed","1995-09-11",1995-09-11,40,"Top Man - 2012 Remastered Version","5vpy4y1gNneK9jAsqirJBg",0.76,0.715,"B",-7.405,"minor",0.0459,0.0187,0,0.0689,0.774,108.371,240507,4,"B minor",28,"Blur"
"49","3rXnMAuqzR6UQl6gBlJrDL","The Great Escape","https://i.scdn.co/image/7ac1fbc36c2392cccdb88442cd727642c73e95ed","1995-09-11",1995-09-11,40,"The Universal - 2012 Remastered Version","1AiidNX48Lq5K4snCm8www",0.335,0.546,"A",-8.33,"major",0.0272,0.181,1.98e-06,0.0928,0.266,163.511,238520,3,"A major",38,"Blur"
"50","3rXnMAuqzR6UQl6gBlJrDL","The Great Escape","https://i.scdn.co/image/7ac1fbc36c2392cccdb88442cd727642c73e95ed","1995-09-11",1995-09-11,40,"Mr Robinson's Quango - 2012 Remastered Version","4oDAiTKmrdmd84Tq51R1vd",0.247,0.868,"B",-6.545,"minor",0.0517,0.00403,0,0.817,0.486,173.616,240880,4,"B minor",28,"Blur"
"51","3rXnMAuqzR6UQl6gBlJrDL","The Great Escape","https://i.scdn.co/image/7ac1fbc36c2392cccdb88442cd727642c73e95ed","1995-09-11",1995-09-11,40,"He Thought of Cars - 2012 Remastered Version","5oouHAnTSnTqGl2IoLAZDc",0.4,0.519,"B",-9.834,"minor",0.0287,0.163,0.000261,0.187,0.367,80.622,256240,4,"B minor",33,"Blur"
"52","3rXnMAuqzR6UQl6gBlJrDL","The Great Escape","https://i.scdn.co/image/7ac1fbc36c2392cccdb88442cd727642c73e95ed","1995-09-11",1995-09-11,40,"It Could Be You - 2012 Remastered Version","5ACPXwE34GmPhHAuUHEycE",0.702,0.718,"G",-6.358,"major",0.0391,0.0971,0,0.0284,0.869,125.36,192907,4,"G major",29,"Blur"
"53","3rXnMAuqzR6UQl6gBlJrDL","The Great Escape","https://i.scdn.co/image/7ac1fbc36c2392cccdb88442cd727642c73e95ed","1995-09-11",1995-09-11,40,"Ernold Same - 2012 Remastered Version","7aKYHZZuQtgRPhKPMecSO1",0.211,0.493,"C",-9.877,"major",0.03,0.203,0.000109,0.108,0.315,171.671,126933,3,"C major",25,"Blur"
"54","3rXnMAuqzR6UQl6gBlJrDL","The Great Escape","https://i.scdn.co/image/7ac1fbc36c2392cccdb88442cd727642c73e95ed","1995-09-11",1995-09-11,40,"Globe Alone - 2012 Remastered Version","2tB1Aflgr5aRh65g1oRbRH",0.382,0.949,"C#",-5.94,"minor",0.14,0.000466,0.000668,0.237,0.631,153.583,143480,4,"C# minor",26,"Blur"
"55","3rXnMAuqzR6UQl6gBlJrDL","The Great Escape","https://i.scdn.co/image/7ac1fbc36c2392cccdb88442cd727642c73e95ed","1995-09-11",1995-09-11,40,"Dan Abnormal - 2012 Remastered Version","31R0GNbwZcgkL1BMXXNcMZ",0.473,0.902,"D",-6.012,"major",0.0573,0.00306,0,0.0394,0.719,127.618,203680,4,"D major",25,"Blur"
"56","3rXnMAuqzR6UQl6gBlJrDL","The Great Escape","https://i.scdn.co/image/7ac1fbc36c2392cccdb88442cd727642c73e95ed","1995-09-11",1995-09-11,40,"Entertain Me - 2012 Remastered Version","6u42HJZp8g9UHgWaeU7yfw",0.577,0.864,"A",-7.566,"minor",0.0318,0.109,0,0.14,0.777,120.495,259067,4,"A minor",26,"Blur"
"57","3rXnMAuqzR6UQl6gBlJrDL","The Great Escape","https://i.scdn.co/image/7ac1fbc36c2392cccdb88442cd727642c73e95ed","1995-09-11",1995-09-11,40,"Yuko and Hiro - 2012 Remastered Version","0SntAp07ONKCC3xzO7lERz",0.362,0.318,"G",-12.807,"major",0.051,0.71,0.000794,0.092,0.0726,116.098,324467,4,"G major",25,"Blur"
"58","3VyHgnHE4cp7YuU7skzuJ2","Blur","https://i.scdn.co/image/8598dd87ca83d963fb9c6295f42ebb883fbfd93f","1997-02-10",1997-02-10,44,"Beetlebum - 2012 Remastered Version","3tT5Lc7JFltsyOWfrzt1ve",0.542,0.626,"C",-7.105,"major",0.0242,0.0789,0.000508,0.277,0.813,89.734,305213,4,"C major",41,"Blur"
"59","3VyHgnHE4cp7YuU7skzuJ2","Blur","https://i.scdn.co/image/8598dd87ca83d963fb9c6295f42ebb883fbfd93f","1997-02-10",1997-02-10,44,"Song 2 - 2012 Remastered Version","1id6H6vcwSB9GGv9NXh5cl",0.674,0.789,"G#",-6.903,"major",0.0676,0.00178,0.0071,0.0754,0.918,129.804,121160,4,"G# major",50,"Blur"
"60","3VyHgnHE4cp7YuU7skzuJ2","Blur","https://i.scdn.co/image/8598dd87ca83d963fb9c6295f42ebb883fbfd93f","1997-02-10",1997-02-10,44,"Country Sad Ballad Man - 2012 Remastered Version","5xmx7M5W64Na5DEVqX0V2I",0.661,0.511,"C",-8.948,"major",0.0312,0.0275,0.517,0.275,0.577,97.959,290280,4,"C major",38,"Blur"
"61","3VyHgnHE4cp7YuU7skzuJ2","Blur","https://i.scdn.co/image/8598dd87ca83d963fb9c6295f42ebb883fbfd93f","1997-02-10",1997-02-10,44,"M.O.R. - 2012 Remastered Version","1tJ0LT7qhiAYSXmPDkMm7s",0.368,0.976,"D",-6.078,"major",0.0579,0.000775,1.23e-05,0.198,0.687,138.587,207027,4,"D major",35,"Blur"
"62","3VyHgnHE4cp7YuU7skzuJ2","Blur","https://i.scdn.co/image/8598dd87ca83d963fb9c6295f42ebb883fbfd93f","1997-02-10",1997-02-10,44,"On Your Own - 2012 Remastered Version","55OzuoTnnJl8WWQJ9WMoGs",0.5,0.836,"B",-6.259,"major",0.0845,0.0288,0,0.0635,0.551,84.187,266173,4,"B major",33,"Blur"
"63","3VyHgnHE4cp7YuU7skzuJ2","Blur","https://i.scdn.co/image/8598dd87ca83d963fb9c6295f42ebb883fbfd93f","1997-02-10",1997-02-10,44,"Theme from Retro - 2012 Remastered Version","5aYCW0j93lWRYWmSjTAIDK",0.289,0.792,"D",-8.237,"minor",0.0521,0.0107,0.576,0.654,0.464,86.192,216933,4,"D minor",27,"Blur"
"64","3VyHgnHE4cp7YuU7skzuJ2","Blur","https://i.scdn.co/image/8598dd87ca83d963fb9c6295f42ebb883fbfd93f","1997-02-10",1997-02-10,44,"You're So Great - 2012 Remastered Version","14QcIvULzWMdzmIDC0gn82",0.501,0.723,"B",-9.792,"major",0.0356,0.778,0.78,0.342,0.637,133.196,215773,4,"B major",33,"Blur"
"65","3VyHgnHE4cp7YuU7skzuJ2","Blur","https://i.scdn.co/image/8598dd87ca83d963fb9c6295f42ebb883fbfd93f","1997-02-10",1997-02-10,44,"Death of a Party - 2012 Remastered Version","2aZXfSJgOIaQtebRTU6sAO",0.462,0.796,"F#",-7.847,"minor",0.0394,0.126,0.313,0.231,0.796,168.044,273880,4,"F# minor",30,"Blur"
"66","3VyHgnHE4cp7YuU7skzuJ2","Blur","https://i.scdn.co/image/8598dd87ca83d963fb9c6295f42ebb883fbfd93f","1997-02-10",1997-02-10,44,"Chinese Bombs - 2012 Remastered Version","2zwNchskuwylMy80r2Qtu9",0.195,0.912,"C#",-6.526,"major",0.0753,0.0656,8.62e-06,0.0688,0.648,66.43,84800,4,"C# major",29,"Blur"
"67","3VyHgnHE4cp7YuU7skzuJ2","Blur","https://i.scdn.co/image/8598dd87ca83d963fb9c6295f42ebb883fbfd93f","1997-02-10",1997-02-10,44,"I'm Just a Killer for Your Love - 2012 Remastered Version","3j1l5ppgyD6oOOgOtk6oxC",0.397,0.815,"C",-9.712,"major",0.165,8.34e-06,0.818,0.0729,0.25,76.928,251747,4,"C major",27,"Blur"
"68","3VyHgnHE4cp7YuU7skzuJ2","Blur","https://i.scdn.co/image/8598dd87ca83d963fb9c6295f42ebb883fbfd93f","1997-02-10",1997-02-10,44,"Look Inside America - 2012 Remastered Version","698kzeKjlJQkU7JxWtWa9X",0.446,0.69,"G",-6.214,"major",0.0305,0.00246,0,0.0766,0.516,80.641,230400,4,"G major",33,"Blur"
"69","3VyHgnHE4cp7YuU7skzuJ2","Blur","https://i.scdn.co/image/8598dd87ca83d963fb9c6295f42ebb883fbfd93f","1997-02-10",1997-02-10,44,"Strange News from Another Star - 2012 Remastered Version","3UI1FsqTeVkv3hLpeh8Pq8",0.35,0.372,"E",-11.901,"minor",0.0329,0.854,0.00337,0.173,0.0996,135.614,243427,4,"E minor",28,"Blur"
"70","3VyHgnHE4cp7YuU7skzuJ2","Blur","https://i.scdn.co/image/8598dd87ca83d963fb9c6295f42ebb883fbfd93f","1997-02-10",1997-02-10,44,"Movin' On - 2012 Remastered Version","38Ndmwz44BHiES92uHJQVu",0.279,0.923,"F",-6.222,"minor",0.0528,0.0244,0.125,0.0694,0.397,135.662,222707,4,"F minor",26,"Blur"
"71","3VyHgnHE4cp7YuU7skzuJ2","Blur","https://i.scdn.co/image/8598dd87ca83d963fb9c6295f42ebb883fbfd93f","1997-02-10",1997-02-10,44,"Essex Dogs (Includes 'Interlude') - 2012 Remastered Version","0UsGr7rQnhvOSypChGdGgZ",0.356,0.629,"A",-11.591,"major",0.0876,0.0615,0.803,0.0707,0.0608,82.322,490453,4,"A major",25,"Blur"
"72","2vnQeGpngOOTVl1uEQii7p","Bustin + Dronin","https://i.scdn.co/image/f7fab0e40a846e732cfcb00209453100ed8313b2","1998-02-25",1998-02-25,21,"Movin' On - William Orbit Remix","4YL28oNLrS96iOwuFKnF9O",0.6,0.656,"A#",-12.698,"minor",0.0736,0.00179,0.593,0.326,0.242,134.802,479533,4,"A# minor",13,"Blur"
"73","2vnQeGpngOOTVl1uEQii7p","Bustin + Dronin","https://i.scdn.co/image/f7fab0e40a846e732cfcb00209453100ed8313b2","1998-02-25",1998-02-25,21,"Death Of A Party - Well Blurred Remix","19KSRxIMkqWHnP0TTMxYdO",0.557,0.717,"E",-9.354,"minor",0.0502,0.00152,0.471,0.0934,0.325,83.812,406133,4,"E minor",12,"Blur"
"74","2vnQeGpngOOTVl1uEQii7p","Bustin + Dronin","https://i.scdn.co/image/f7fab0e40a846e732cfcb00209453100ed8313b2","1998-02-25",1998-02-25,21,"On Your Own - Crouch End Broadway Mix","6vupJx18KomOE82nd81cEr",0.491,0.831,"G",-7.057,"major",0.0464,0.00113,0.0954,0.302,0.158,167.9,212240,4,"G major",20,"Blur"
"75","2vnQeGpngOOTVl1uEQii7p","Bustin + Dronin","https://i.scdn.co/image/f7fab0e40a846e732cfcb00209453100ed8313b2","1998-02-25",1998-02-25,21,"Beetlebum - Moby's Mix","14xMqUJcxXbmGBRaBkY9KA",0.732,0.525,"C",-14.093,"major",0.0397,0.118,0.319,0.127,0.155,88.97,402933,4,"C major",17,"Blur"
"76","2vnQeGpngOOTVl1uEQii7p","Bustin + Dronin","https://i.scdn.co/image/f7fab0e40a846e732cfcb00209453100ed8313b2","1998-02-25",1998-02-25,21,"Essex Dogs - Thurston Moore's Mix","2ZLuE4M477bEhg1W1RtMtg",0.677,0.386,"D",-14.97,"major",0.266,0.045,0.22,0.148,0.169,82.046,541307,4,"D major",10,"Blur"
"77","2vnQeGpngOOTVl1uEQii7p","Bustin + Dronin","https://i.scdn.co/image/f7fab0e40a846e732cfcb00209453100ed8313b2","1998-02-25",1998-02-25,21,"Death Of A Party - Billy Whiskers Mix","30QkEqWuBIrC5WpAUBv5o0",0.54,0.587,"E",-15.55,"minor",0.0597,0.122,0.0794,0.737,0.316,168.401,287093,4,"E minor",9,"Blur"
"78","2vnQeGpngOOTVl1uEQii7p","Bustin + Dronin","https://i.scdn.co/image/f7fab0e40a846e732cfcb00209453100ed8313b2","1998-02-25",1998-02-25,21,"Theme From Retro - John McEntire's Mix","76xuTcua1FLz3txVWGAnzH",0.246,0.76,"D",-11.866,"minor",0.0468,0.00323,0.867,0.267,0.488,154.235,342973,5,"D minor",9,"Blur"
"79","2vnQeGpngOOTVl1uEQii7p","Bustin + Dronin","https://i.scdn.co/image/f7fab0e40a846e732cfcb00209453100ed8313b2","1998-02-25",1998-02-25,21,"Death Of A Party - 12'' Death","7DL5almw5lJyDWODPiv31y",0.452,0.696,"E",-12.68,"minor",0.0816,0.000675,0.547,0.756,0.451,167.662,428427,4,"E minor",10,"Blur"
"80","2vnQeGpngOOTVl1uEQii7p","Bustin + Dronin","https://i.scdn.co/image/f7fab0e40a846e732cfcb00209453100ed8313b2","1998-02-25",1998-02-25,21,"On Your Own - Walter Wall Mix","239Y7wVierw7hpdqdkIAaS",0.558,0.748,"A",-12.04,"minor",0.0623,0.0265,0.818,0.706,0.115,167.912,900200,4,"A minor",9,"Blur"
"81","2vnQeGpngOOTVl1uEQii7p","Bustin + Dronin","https://i.scdn.co/image/f7fab0e40a846e732cfcb00209453100ed8313b2","1998-02-25",1998-02-25,21,"Popscene - Live At Peel Acres","0spHl5YZ0CS2shn4M5rrw3",0.0655,0.937,"D",-5.523,"minor",0.0989,4.78e-06,4.47e-05,0.501,0.151,68.4,185293,3,"D minor",21,"Blur"
"82","2vnQeGpngOOTVl1uEQii7p","Bustin + Dronin","https://i.scdn.co/image/f7fab0e40a846e732cfcb00209453100ed8313b2","1998-02-25",1998-02-25,21,"Song 2 - Live At Peel Acres","3uKEuhdzIqstVAd5UM8WoX",0.289,0.978,"C#",-5.121,"major",0.11,7.97e-05,0.000106,0.255,0.303,146.927,110240,4,"C# major",14,"Blur"
"83","2vnQeGpngOOTVl1uEQii7p","Bustin + Dronin","https://i.scdn.co/image/f7fab0e40a846e732cfcb00209453100ed8313b2","1998-02-25",1998-02-25,21,"On Your Own - Live At Peel Acres","0dTX9kq2qICR6t602U5SGU",0.289,0.84,"B",-4.903,"major",0.0756,0.000152,0,0.404,0.571,168.227,287493,4,"B major",10,"Blur"
"84","2vnQeGpngOOTVl1uEQii7p","Bustin + Dronin","https://i.scdn.co/image/f7fab0e40a846e732cfcb00209453100ed8313b2","1998-02-25",1998-02-25,21,"Chinese Bombs - Live At Peel Acres","1DaYDjPUnnkW1ljPkVzEM7",0.179,0.922,"G#",-5.313,"major",0.0788,4.73e-05,0,0.407,0.436,104.1,74533,4,"G# major",9,"Blur"
"85","2vnQeGpngOOTVl1uEQii7p","Bustin + Dronin","https://i.scdn.co/image/f7fab0e40a846e732cfcb00209453100ed8313b2","1998-02-25",1998-02-25,21,"Movin' On - Live At Peel Acres","0eZn9fuG2JFjx6APNpzocq",0.134,0.916,"A#",-5.067,"minor",0.0859,0.000173,0,0.0817,0.326,149.847,200573,4,"A# minor",8,"Blur"
"86","2vnQeGpngOOTVl1uEQii7p","Bustin + Dronin","https://i.scdn.co/image/f7fab0e40a846e732cfcb00209453100ed8313b2","1998-02-25",1998-02-25,21,"M.O.R. - Live At Peel Acres","74l5S6DCMDCcHonS1ErY0z",0.109,0.78,"D",-5.288,"major",0.0722,1.64e-05,0,0.128,0.107,155.328,179227,1,"D major",9,"Blur"
"87","5YuZ4DjvtZBywtIbHIqtGJ","13","https://i.scdn.co/image/ec5fa3225d06079e09648864c31df034005b4e19","1998-03-15",1998-03-15,57,"Tender","42cxPm9jgbaxIVN77XA1m6",0.587,0.566,"A",-9.932,"major",0.0276,0.47,0,0.0644,0.529,76.054,461947,4,"A major",60,"Blur"
"88","5YuZ4DjvtZBywtIbHIqtGJ","13","https://i.scdn.co/image/ec5fa3225d06079e09648864c31df034005b4e19","1998-03-15",1998-03-15,57,"Bugman","3kg9LNFAdOynXO7VMpMwwR",0.476,0.967,"F#",-6.204,"major",0.1,0.00496,0.00181,0.213,0.16,130.111,291293,4,"F# major",37,"Blur"
"89","5YuZ4DjvtZBywtIbHIqtGJ","13","https://i.scdn.co/image/ec5fa3225d06079e09648864c31df034005b4e19","1998-03-15",1998-03-15,57,"Coffee And TV","5eSllZgRWCIJsDTAqFRwQw",0.733,0.781,"C#",-8.274,"minor",0.0367,0.0354,0.261,0.0878,0.965,121.614,319227,4,"C# minor",65,"Blur"
"90","5YuZ4DjvtZBywtIbHIqtGJ","13","https://i.scdn.co/image/ec5fa3225d06079e09648864c31df034005b4e19","1998-03-15",1998-03-15,57,"Swamp Song","6I8JbgjPq1UKcTvjlROgLc",0.442,0.915,"C",-7.558,"major",0.0425,0.00794,0.000212,0.383,0.465,99.622,276533,4,"C major",37,"Blur"
"91","5YuZ4DjvtZBywtIbHIqtGJ","13","https://i.scdn.co/image/ec5fa3225d06079e09648864c31df034005b4e19","1998-03-15",1998-03-15,57,"1992","3RQkyuFw2g9aLw0bqNatE0",0.126,0.628,"G",-10.604,"major",0.034,0.00153,0.365,0.365,0.126,154.629,329067,4,"G major",31,"Blur"
"92","5YuZ4DjvtZBywtIbHIqtGJ","13","https://i.scdn.co/image/ec5fa3225d06079e09648864c31df034005b4e19","1998-03-15",1998-03-15,57,"B.L.U.R.E.M.I","5hQ0QRAtWe88YNYs2qE8ws",0.216,0.81,"A",-8.148,"major",0.0745,0.0114,0.273,0.0936,0.15,93.067,172000,4,"A major",30,"Blur"
"93","5YuZ4DjvtZBywtIbHIqtGJ","13","https://i.scdn.co/image/ec5fa3225d06079e09648864c31df034005b4e19","1998-03-15",1998-03-15,57,"Battle","475xbsL4iDOtxLbeenheiw",0.241,0.636,"A",-10.592,"major",0.0479,0.0164,0.591,0.101,0.0797,95.965,463773,3,"A major",34,"Blur"
"94","5YuZ4DjvtZBywtIbHIqtGJ","13","https://i.scdn.co/image/ec5fa3225d06079e09648864c31df034005b4e19","1998-03-15",1998-03-15,57,"Mellow Song","1F8W2j3Z6P3oTY6nCdIz2T",0.596,0.33,"D",-16.464,"major",0.0277,0.581,0.404,0.342,0.457,100.066,236800,4,"D major",30,"Blur"
"95","5YuZ4DjvtZBywtIbHIqtGJ","13","https://i.scdn.co/image/ec5fa3225d06079e09648864c31df034005b4e19","1998-03-15",1998-03-15,57,"Trailerpark","2XZWpgwCr9GFZUI6QgPBl8",0.501,0.739,"A",-11.047,"minor",0.045,0.00672,0.793,0.0905,0.385,83.068,266800,4,"A minor",29,"Blur"
"96","5YuZ4DjvtZBywtIbHIqtGJ","13","https://i.scdn.co/image/ec5fa3225d06079e09648864c31df034005b4e19","1998-03-15",1998-03-15,57,"Caramel","3i9gUpwdYrtxfLPuqFlCTt",0.413,0.313,"A",-15.208,"minor",0.0353,0.82,0.901,0.137,0.0392,99.821,458227,4,"A minor",31,"Blur"
"97","5YuZ4DjvtZBywtIbHIqtGJ","13","https://i.scdn.co/image/ec5fa3225d06079e09648864c31df034005b4e19","1998-03-15",1998-03-15,57,"Trimm Trabb","01fSXBxjBbkAJ193kfUoUc",0.593,0.459,"A",-11.594,"minor",0.0285,0.0253,0.516,0.102,0.422,103.21,336947,4,"A minor",38,"Blur"
"98","5YuZ4DjvtZBywtIbHIqtGJ","13","https://i.scdn.co/image/ec5fa3225d06079e09648864c31df034005b4e19","1998-03-15",1998-03-15,57,"No Distance Left To Run","0SaRvx9eYudSCQYNjuCQKX",0.419,0.208,"G",-14.751,"major",0.0339,0.722,0.0318,0.108,0.108,148.07,208267,3,"G major",38,"Blur"
"99","5YuZ4DjvtZBywtIbHIqtGJ","13","https://i.scdn.co/image/ec5fa3225d06079e09648864c31df034005b4e19","1998-03-15",1998-03-15,57,"Optigan I","05SEo3GMZSrYo8nQC28B0m",0.207,0.323,"C#",-22.641,"major",0.0358,0.856,0.993,0.135,0.454,95.568,154093,3,"C# major",27,"Blur"
"100","68P7oIUK327pt5tDIZJd63","Think Tank [Special Edition]","https://i.scdn.co/image/4e7a3f88c845ad87196c50f665bc78ccdfe2f2fe","2003",2003-01-01,39,"Ambulance","4qEEh5ZY4OAedE4vbB685q",0.512,0.537,"A#",-6.961,"minor",0.0426,0.00939,0.615,0.0697,0.312,183.897,308880,4,"A# minor",31,"Blur"
"101","68P7oIUK327pt5tDIZJd63","Think Tank [Special Edition]","https://i.scdn.co/image/4e7a3f88c845ad87196c50f665bc78ccdfe2f2fe","2003",2003-01-01,39,"Out of Time","79PrPZu9zWyc1qwUwXchVl",0.529,0.455,"C",-8.603,"major",0.0274,0.0424,0.00364,0.364,0.318,138.678,233373,4,"C major",39,"Blur"
"102","68P7oIUK327pt5tDIZJd63","Think Tank [Special Edition]","https://i.scdn.co/image/4e7a3f88c845ad87196c50f665bc78ccdfe2f2fe","2003",2003-01-01,39,"Crazy Beat","79lBwJ3pq3Zqzq5Ecp86uj",0.501,0.978,"A",-4.281,"minor",0.13,0.000187,0.0168,0.566,0.568,136.021,194560,4,"A minor",26,"Blur"
"103","68P7oIUK327pt5tDIZJd63","Think Tank [Special Edition]","https://i.scdn.co/image/4e7a3f88c845ad87196c50f665bc78ccdfe2f2fe","2003",2003-01-01,39,"Good Song","75WFyYrXPMAWyN6jOBB7IC",0.652,0.493,"F",-9.113,"major",0.0289,0.212,0.538,0.188,0.723,168.554,187680,4,"F major",39,"Blur"
"104","68P7oIUK327pt5tDIZJd63","Think Tank [Special Edition]","https://i.scdn.co/image/4e7a3f88c845ad87196c50f665bc78ccdfe2f2fe","2003",2003-01-01,39,"On The Way To The Club","3ZIK4MTRwTocEBdFDDkbrQ",0.438,0.615,"G",-7.049,"major",0.0391,5.75e-05,0.695,0.062,0.357,183.851,227987,4,"G major",25,"Blur"
"105","68P7oIUK327pt5tDIZJd63","Think Tank [Special Edition]","https://i.scdn.co/image/4e7a3f88c845ad87196c50f665bc78ccdfe2f2fe","2003",2003-01-01,39,"Brothers And Sisters","4MikDCmaZYR0CvpgV2qtzz",0.718,0.744,"A#",-5.309,"minor",0.035,0.0353,0.00545,0.296,0.811,92.016,227240,4,"A# minor",25,"Blur"
"106","68P7oIUK327pt5tDIZJd63","Think Tank [Special Edition]","https://i.scdn.co/image/4e7a3f88c845ad87196c50f665bc78ccdfe2f2fe","2003",2003-01-01,39,"Caravan","0ko8d0RdDWHj1LvbNmgujl",0.481,0.336,"D",-11.849,"major",0.0405,0.472,0.552,0.45,0.332,172.341,275827,4,"D major",26,"Blur"
"107","68P7oIUK327pt5tDIZJd63","Think Tank [Special Edition]","https://i.scdn.co/image/4e7a3f88c845ad87196c50f665bc78ccdfe2f2fe","2003",2003-01-01,39,"We've Got A File On You","6sochOeJNwKWiWr5GQzgVt",0.509,0.92,"B",-3.527,"major",0.0366,0.264,0.293,0.309,0.554,92.035,62333,4,"B major",25,"Blur"
"108","68P7oIUK327pt5tDIZJd63","Think Tank [Special Edition]","https://i.scdn.co/image/4e7a3f88c845ad87196c50f665bc78ccdfe2f2fe","2003",2003-01-01,39,"Moroccan Peoples Revolutionary Bowls Club","73seASY9hdXLaEMy202cme",0.738,0.81,"C#",-6.069,"minor",0.105,0.0412,0.0674,0.554,0.591,98.012,182973,4,"C# minor",21,"Blur"
"109","68P7oIUK327pt5tDIZJd63","Think Tank [Special Edition]","https://i.scdn.co/image/4e7a3f88c845ad87196c50f665bc78ccdfe2f2fe","2003",2003-01-01,39,"Sweet Song","0xkMOpRUY9GaRH3uUKslgu",0.662,0.274,"D#",-13.895,"major",0.0264,0.785,0.0436,0.183,0.307,84.442,240880,4,"D# major",29,"Blur"
"110","68P7oIUK327pt5tDIZJd63","Think Tank [Special Edition]","https://i.scdn.co/image/4e7a3f88c845ad87196c50f665bc78ccdfe2f2fe","2003",2003-01-01,39,"Jets","4dQm50mno1L4umLP9VHL6w",0.81,0.476,"A",-7.804,"major",0.0365,0.628,0.0559,0.0711,0.705,94.75,385240,4,"A major",28,"Blur"
"111","68P7oIUK327pt5tDIZJd63","Think Tank [Special Edition]","https://i.scdn.co/image/4e7a3f88c845ad87196c50f665bc78ccdfe2f2fe","2003",2003-01-01,39,"Gene By Gene","3gMROHL2mOnUOj6CX8LKR2",0.712,0.712,"C",-7.819,"major",0.071,0.0496,0.00699,0.562,0.832,144.861,228573,4,"C major",21,"Blur"
"112","68P7oIUK327pt5tDIZJd63","Think Tank [Special Edition]","https://i.scdn.co/image/4e7a3f88c845ad87196c50f665bc78ccdfe2f2fe","2003",2003-01-01,39,"Battery in Your Leg (Includes 'Me, White Noise')","72zoqQvPQUkN4b80JoPFTn",0.661,0.455,"C",-7.596,"major",0.0987,0.0787,0.0225,0.135,0.225,122.596,694973,4,"C major",21,"Blur"
"113","68P7oIUK327pt5tDIZJd63","Think Tank [Special Edition]","https://i.scdn.co/image/4e7a3f88c845ad87196c50f665bc78ccdfe2f2fe","2003",2003-01-01,39,"Money Makes Me Crazy - Marrakech Mix;2012 Remastered Version","51Lzkz3za2XSPBYfBg9aue",0.688,0.789,"C",-5.651,"major",0.0447,0.187,0.000494,0.0429,0.775,125.154,172653,4,"C major",18,"Blur"
"114","68P7oIUK327pt5tDIZJd63","Think Tank [Special Edition]","https://i.scdn.co/image/4e7a3f88c845ad87196c50f665bc78ccdfe2f2fe","2003",2003-01-01,39,"Tune 2","52dpAPwDZV3x9IzuirOJf6",0.875,0.578,"F#",-9.168,"major",0.0521,0.0289,0.671,0.0961,0.786,127.554,227707,4,"F# major",18,"Blur"
"115","68P7oIUK327pt5tDIZJd63","Think Tank [Special Edition]","https://i.scdn.co/image/4e7a3f88c845ad87196c50f665bc78ccdfe2f2fe","2003",2003-01-01,39,"The Outsider - 2012 Remastered Version","4J50z7hOPYxCzbrsY0SIM5",0.526,0.65,"F",-9.878,"major",0.0389,0.0255,0.00685,0.218,0.408,151.109,314013,4,"F major",17,"Blur"
"116","68P7oIUK327pt5tDIZJd63","Think Tank [Special Edition]","https://i.scdn.co/image/4e7a3f88c845ad87196c50f665bc78ccdfe2f2fe","2003",2003-01-01,39,"Don't Be - 2012 Remastered Version","3KBjOTDI6SxzdhgKwbhPyN",0.648,0.439,"E",-9.72,"minor",0.0259,0.00845,0.00024,0.0461,0.668,94.346,160267,4,"E minor",18,"Blur"
"117","68P7oIUK327pt5tDIZJd63","Think Tank [Special Edition]","https://i.scdn.co/image/4e7a3f88c845ad87196c50f665bc78ccdfe2f2fe","2003",2003-01-01,39,"Morricone","6lZz1JZYUkpVahFG4qTjVz",0.751,0.666,"C#",-8.321,"minor",0.0371,0.013,0.524,0.232,0.895,122.023,289947,4,"C# minor",19,"Blur"
